estacao=Natal (automatica) (9000553);;;;;;;;;;;;;;;;;;;;;;;
municipio=Natal (2408102);;;;;;;;;;;;;;;;;;;;;;;
latitude=-5,8333;;;;;;;;;;;;;;;;;;;;;;;
longitude=-35,2;;;;;;;;;;;;;;;;;;;;;;;
altitude=39,0m ;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
* variaveis calculadas pelo sistema ;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
data ; tMin ; tMin Estimada ; tMed ; tMed Estimada ; tMax ; tMax Estimada ; precipitacao ; precipitacao Estimada ; estiagem* ; estiagemAgricola* ; urMin ; urMin Estimada ; urMax ; urMax Estimada ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
16/05/2006;25;sim;28;sim;31;sim;0;sim;6;9;;não;;não;0,28;;;;;;;0,28;98,59
15/05/2006;25;sim;28;sim;31;sim;0;sim;5;8;;não;;não;0,25;;;;;;;0,24;98,87
14/05/2006;25;sim;27;sim;29;sim;0;sim;4;7;;não;;não;0,25;;;;;;;0,25;99,11
13/05/2006;24;sim;28;sim;32;sim;0;sim;3;6;;não;;não;0,22;;;;;;;0,22;99,36
12/05/2006;24;sim;28;sim;32;sim;0;sim;2;5;;não;;não;0,22;;;;;;;0,22;99,58
11/05/2006;25;sim;28;sim;31;sim;0;sim;1;4;;não;;não;0,2;;;;;;;0,2;99,8
10/05/2006;25;sim;28,5;sim;32;sim;3,78;sim;0;3;;não;;não;0,18;;;;;;;0,18;100
09/05/2006;25;sim;28,5;sim;32;sim;0;sim;2;2;;não;;não;0,18;;;;;;;0,18;99,62
08/05/2006;23;sim;27,5;sim;32;sim;0;sim;1;1;;não;;não;0,2;;;;;;;0,2;99,8
07/05/2006;23;sim;27;sim;31;sim;11,91;sim;0;0;;não;;não;0,02;;;;;;;0,02;100
06/05/2006;24;sim;27,5;sim;31;sim;1,56;sim;0;1;;não;;não;0,45;;;;;;;0,45;100
05/05/2006;26;sim;28,5;sim;31;sim;43,89;sim;0;0;;não;;não;0,18;;;;;;;0,18;100
04/05/2006;25;sim;28,5;sim;32;sim;0;sim;3;3;;não;;não;0,2;;;;;;;0,2;99,3
03/05/2006;25;sim;28,5;sim;32;sim;0;sim;2;2;;não;;não;0,22;;;;;;;0,22;99,5
02/05/2006;24;sim;28;sim;32;sim;0;sim;1;1;;não;;não;0,28;;;;;;;0,28;99,72
01/05/2006;26;sim;27,5;sim;29;sim;19,53;sim;0;0;;não;;não;0,04;;;;;;;0,04;100
30/04/2006;25;sim;26,5;sim;28;sim;18,39;sim;0;0;;não;;não;0,18;;;;;;;0,18;100
29/04/2006;25;sim;27,5;sim;30;sim;1,35;sim;0;1;;não;;não;0,23;;;;;;;0,23;100
28/04/2006;25;sim;28,5;sim;32;sim;18,81;sim;0;0;;não;;não;0,18;;;;;;;0,18;100
27/04/2006;24;sim;28;sim;32;sim;0;sim;3;4;;não;;não;0,2;;;;;;;0,2;99,52
26/04/2006;24;sim;28;sim;32;sim;0;sim;2;3;;não;;não;0,03;;;;;;;0,03;99,72
25/04/2006;24;sim;27,5;sim;31;sim;0;sim;1;2;;não;;não;0,25;;;;;;;0,25;99,75
24/04/2006;25;sim;26;sim;27;sim;8,28;sim;0;1;;não;;não;0,89;;;;;;;0,89;100
23/04/2006;25;sim;28;sim;31;sim;11,37;sim;0;0;;não;;não;0,18;;;;;;;0,18;100
22/04/2006;25;sim;27,5;sim;30;sim;2,01;sim;0;2;;não;;não;0,23;;;;;;;0,23;100
21/04/2006;24;sim;27,5;sim;31;sim;0;sim;1;1;;não;;não;0,2;;;;;;;0,2;99,8
20/04/2006;25;sim;28;sim;31;sim;14,67;sim;0;0;;não;;não;0,2;;;;;;;0,2;100
19/04/2006;25;sim;28;sim;31;sim;14,67;sim;0;0;;não;;não;0,18;;;;;;;0,18;100
18/04/2006;25;sim;27,5;sim;30;sim;22,44;sim;0;0;;não;;não;0,6;;;;;;;0,6;100
17/04/2006;25;sim;27,5;sim;30;sim;29,79;sim;0;0;;não;;não;0,18;;;;;;;0,18;100
16/04/2006;25;sim;27;sim;29;sim;45,57;sim;0;0;;não;;não;0,18;;;;;;;0,18;100
15/04/2006;26;sim;29;sim;32;sim;0,87;sim;5;5;;não;;não;0,18;;;;;;;0,18;99,73
14/04/2006;26;sim;29,5;sim;33;sim;0;sim;4;4;;não;;não;0,28;;;;;;;0,28;99,04
13/04/2006;26;sim;29,5;sim;33;sim;0;sim;3;3;;não;;não;0,23;;;;;;;0,23;99,32
12/04/2006;25;sim;29;sim;33;sim;0;sim;2;2;;não;;não;0,25;;;;;;;0,25;99,55
11/04/2006;25;sim;28;sim;31;sim;0;sim;1;1;;não;;não;0,2;;;;;;;0,2;99,8
10/04/2006;26;sim;29,5;sim;33;sim;32,13;sim;0;0;;não;;não;0,23;;;;;;;0,23;100
09/04/2006;26;sim;28;sim;30;sim;0;sim;3;16;;não;;não;0,2;;;;;;;0,2;99,37
08/04/2006;26;sim;29;sim;32;sim;0;sim;2;15;;não;;não;0,23;;;;;;;0,23;99,57
07/04/2006;26;sim;29,5;sim;33;sim;0;sim;1;14;;não;;não;0,2;;;;;;;0,2;99,8
06/04/2006;26;sim;29,5;sim;33;sim;6,24;sim;0;13;;não;;não;0,2;;;;;;;0,2;100
05/04/2006;25;sim;28,5;sim;32;sim;0;sim;12;12;;não;;não;0,2;;;;;;;0,19;98,17
04/04/2006;25;sim;29;sim;33;sim;0;sim;11;11;;não;;não;0,18;;;;;;;0,18;98,36
03/04/2006;24;sim;28,5;sim;33;sim;0;sim;10;10;;não;;não;0,28;;;;;;;0,28;98,54
02/04/2006;26;sim;28,5;sim;31;sim;0;sim;9;9;;não;;não;0,04;;;;;;;0,04;98,82
01/04/2006;26;sim;29;sim;32;sim;0;sim;8;8;;não;;não;0,03;;;;;;;0,03;98,86
31/03/2006;26;sim;29,5;sim;33;sim;0;sim;7;7;;não;;não;0,2;;;;;;;0,19;98,89
30/03/2006;26;sim;29;sim;32;sim;0;sim;6;6;;não;;não;0,03;;;;;;;0,03;99,08
29/03/2006;27;sim;29,5;sim;32;sim;0;sim;5;5;;não;;não;0,2;;;;;;;0,2;99,11
28/03/2006;26;sim;28,5;sim;31;sim;0;sim;4;4;;não;;não;0,02;;;;;;;0,02;99,31
27/03/2006;26;sim;29;sim;32;sim;0;sim;3;3;;não;;não;0,26;;;;;;;0,26;99,33
26/03/2006;26;sim;28;sim;30;sim;0;sim;2;2;;não;;não;0,18;;;;;;;0,18;99,59
25/03/2006;25;sim;28,5;sim;32;sim;0;sim;1;1;;não;;não;0,23;;;;;;;0,23;99,77
24/03/2006;24;sim;27;sim;30;sim;23,43;sim;0;0;;não;;não;0,28;;;;;;;0,28;100
23/03/2006;26;sim;29;sim;32;sim;28,86;sim;0;0;;não;;não;0,21;;;;;;;0,21;100
22/03/2006;25;sim;29;sim;33;sim;5,73;sim;0;1;;não;;não;0,21;;;;;;;0,21;100
21/03/2006;26;sim;29;sim;32;sim;35,85;sim;0;0;;não;;não;2,33;;;;;;;2,33;100
20/03/2006;26;sim;29;sim;32;sim;6,99;sim;0;266;;não;;não;0,18;;;;;;;0,18;100
19/03/2006;26;sim;29;sim;32;sim;0;sim;7;265;;não;;não;0,02;;;;;;;0,02;94,2
18/03/2006;27;sim;30;sim;33;sim;0;sim;6;264;;não;;não;0,03;;;;;;;0,03;94,22
17/03/2006;26;sim;29,5;sim;33;sim;0;sim;5;263;;não;;não;0,03;;;;;;;0,03;94,25
16/03/2006;26;sim;29;sim;32;sim;0;sim;4;262;;não;;não;0,04;;;;;;;0,04;94,28
15/03/2006;26;sim;29;sim;32;sim;0;sim;3;261;;não;;não;0,04;;;;;;;0,04;94,32
14/03/2006;27;sim;30;sim;33;sim;0;sim;2;260;;não;;não;0,03;;;;;;;0,02;94,36
13/03/2006;26;sim;29,5;sim;33;sim;0;sim;1;259;;não;;não;0,03;;;;;;;0,03;94,38
12/03/2006;26;sim;28;sim;30;sim;1,53;sim;0;258;;não;;não;0,04;;;;;;;0,04;94,41
11/03/2006;26;sim;28;sim;30;sim;0;sim;6;257;;não;;não;0,03;;;;;;;0,03;92,92
10/03/2006;26;sim;29,5;sim;33;sim;0;sim;5;256;;não;;não;0,03;;;;;;;0,03;92,95
09/03/2006;26;sim;29;sim;32;sim;0;sim;4;255;;não;;não;0,03;;;;;;;0,03;92,98
08/03/2006;26;sim;28,5;sim;31;sim;0;sim;3;254;;não;;não;0,03;;;;;;;0,02;93,01
07/03/2006;25;sim;29;sim;33;sim;0;sim;2;253;;não;;não;0,02;;;;;;;0,02;93,03
06/03/2006;27;sim;29,5;sim;32;sim;0;sim;1;252;;não;;não;0,21;;;;;;;0,2;93,05
05/03/2006;27;sim;30;sim;33;sim;2,82;sim;0;251;;não;;não;0,23;;;;;;;0,23;93,25
04/03/2006;24;sim;28,5;sim;33;sim;0;sim;9;250;;não;;não;0,03;;;;;;;0,02;90,66
03/03/2006;26;sim;29;sim;32;sim;0;sim;8;249;;não;;não;0,66;;;;;;;0,6;90,68
02/03/2006;28;sim;30,5;sim;33;sim;0;sim;7;248;;não;;não;0,04;;;;;;;0,04;91,28
01/03/2006;27;sim;29,5;sim;32;sim;0;sim;6;247;;não;;não;0,21;;;;;;;0,19;91,32
28/02/2006;26;sim;29,5;sim;33;sim;0;sim;5;246;;não;;não;0,26;;;;;;;0,24;91,51
27/02/2006;26;sim;29;sim;32;sim;0;sim;4;245;;não;;não;0,26;;;;;;;0,24;91,75
26/02/2006;26;sim;27,5;sim;29;sim;0;sim;3;244;;não;;não;0,23;;;;;;;0,21;91,99
25/02/2006;27;sim;30;sim;33;sim;0;sim;2;243;;não;;não;0,23;;;;;;;0,21;92,2
24/02/2006;25;sim;28,5;sim;32;sim;0;sim;1;242;;não;;não;0,72;;;;;;;0,67;92,41
23/02/2006;25;sim;27,5;sim;30;sim;3,09;sim;0;241;;não;;não;0,72;;;;;;;0,72;93,08
22/02/2006;26;sim;29,5;sim;33;sim;2,25;sim;0;240;;não;;não;0,21;;;;;;;0,21;90,71
21/02/2006;26;sim;28;sim;30;sim;0;sim;14;239;;não;;não;0,23;;;;;;;0,21;88,67
20/02/2006;26;sim;28,5;sim;31;sim;0;sim;13;238;;não;;não;0,26;;;;;;;0,23;88,88
19/02/2006;27;sim;30,5;sim;34;sim;0;sim;12;237;;não;;não;0,19;;;;;;;0,17;89,11
18/02/2006;26;sim;27,5;sim;29;sim;0;sim;11;236;;não;;não;0,19;;;;;;;0,17;89,28
17/02/2006;26;sim;29,5;sim;33;sim;0;sim;10;235;;não;;não;0,19;;;;;;;0,17;89,45
16/02/2006;26;sim;29;sim;32;sim;0;sim;9;234;;não;;não;0,26;;;;;;;0,23;89,62
15/02/2006;26;sim;29,5;sim;33;sim;0;sim;8;233;;não;;não;0,26;;;;;;;0,24;89,85
14/02/2006;26;sim;29;sim;32;sim;0;sim;7;232;;não;;não;0,26;;;;;;;0,23;90,09
13/02/2006;26;sim;28,5;sim;31;sim;0;sim;6;231;;não;;não;0,23;;;;;;;0,21;90,32
12/02/2006;26;sim;29;sim;32;sim;0;sim;5;230;;não;;não;0,23;;;;;;;0,21;90,53
11/02/2006;26;sim;29,5;sim;33;sim;0;sim;4;229;;não;;não;0,23;;;;;;;0,21;90,74
10/02/2006;26;sim;29,5;sim;33;sim;0;sim;3;228;;não;;não;0,23;;;;;;;0,21;90,95
09/02/2006;26;sim;29;sim;32;sim;0;sim;2;227;;não;;não;0,23;;;;;;;0,21;91,16
08/02/2006;26;sim;29;sim;32;sim;0;sim;1;226;;não;;não;0,23;;;;;;;0,21;91,37
07/02/2006;26;sim;29;sim;32;sim;1,47;sim;0;225;;não;;não;0,23;;;;;;;0,23;91,58
06/02/2006;26;sim;29;sim;32;sim;0;sim;14;224;;não;;não;0,23;;;;;;;0,21;90,34
05/02/2006;26;sim;29;sim;32;sim;0;sim;13;223;;não;;não;0,21;;;;;;;0,19;90,55
04/02/2006;26;sim;29;sim;32;sim;0;sim;12;222;;não;;não;0,23;;;;;;;0,21;90,74
03/02/2006;25;sim;28,5;sim;32;sim;0;sim;11;221;;não;;não;0,23;;;;;;;0,21;90,95
02/02/2006;25;sim;28;sim;31;sim;0;sim;10;220;;não;;não;0,21;;;;;;;0,19;91,16
01/02/2006;26;sim;28;sim;30;sim;0;sim;9;219;;não;;não;0,26;;;;;;;0,24;91,35
31/01/2006;26;sim;29;sim;32;sim;0;sim;8;218;;não;;não;0,23;;;;;;;0,21;91,59
30/01/2006;26;sim;29;sim;32;sim;0;sim;7;217;;não;;não;0,24;;;;;;;0,22;91,8
29/01/2006;25;sim;28,5;sim;32;sim;0;sim;6;216;;não;;não;0,21;;;;;;;0,19;92,02
28/01/2006;25;sim;28,5;sim;32;sim;0;sim;5;215;;não;;não;0,21;;;;;;;0,19;92,21
27/01/2006;26;sim;28;sim;30;sim;0;sim;4;214;;não;;não;0,21;;;;;;;0,2;92,4
26/01/2006;26;sim;29;sim;32;sim;0;sim;3;213;;não;;não;0,19;;;;;;;0,17;92,6
25/01/2006;26;sim;29;sim;32;sim;0;sim;2;212;;não;;não;0,19;;;;;;;0,18;92,77
24/01/2006;26;sim;29,5;sim;33;sim;0;sim;1;211;;não;;não;0,19;;;;;;;0,18;92,95
23/01/2006;24;sim;28;sim;32;sim;1,62;sim;0;210;;não;;não;0,24;;;;;;;0,24;93,13
22/01/2006;24;sim;28,5;sim;33;sim;0;sim;20;209;;não;;não;0,24;;;;;;;0,22;91,75
21/01/2006;25;sim;28;sim;31;sim;0;sim;19;208;;não;;não;0,24;;;;;;;0,22;91,97
20/01/2006;25;sim;28;sim;31;sim;0;sim;18;207;;não;;não;0,26;;;;;;;0,24;92,19
19/01/2006;25;sim;28;sim;31;sim;0;sim;17;206;;não;;não;0,21;;;;;;;0,2;92,43
18/01/2006;25;sim;28;sim;31;sim;0;sim;16;205;;não;;não;0,19;;;;;;;0,17;92,63
17/01/2006;25;sim;28;sim;31;sim;0;sim;15;204;;não;;não;0,21;;;;;;;0,2;92,8
16/01/2006;25;sim;29;sim;33;sim;0;sim;14;203;;não;;não;0,26;;;;;;;0,24;93
15/01/2006;26;sim;29,5;sim;33;sim;0;sim;13;202;;não;;não;0,26;;;;;;;0,24;93,24
14/01/2006;25;sim;29;sim;33;sim;0,66;sim;12;201;;não;;não;0,24;;;;;;;0,24;93,48
13/01/2006;25;sim;29;sim;33;sim;0;sim;11;200;;não;;não;0,68;;;;;;;0,64;93,06
12/01/2006;25;sim;29;sim;33;sim;0;sim;10;199;;não;;não;0,32;;;;;;;0,3;93,7
11/01/2006;25;sim;28,5;sim;32;sim;0;sim;9;198;;não;;não;0,21;;;;;;;0,2;94
10/01/2006;25;sim;28;sim;31;sim;0;sim;8;197;;não;;não;0,26;;;;;;;0,24;94,2
09/01/2006;25;sim;28,5;sim;32;sim;0;sim;7;196;;não;;não;0,24;;;;;;;0,23;94,44
08/01/2006;25;sim;28,5;sim;32;sim;0;sim;6;195;;não;;não;0,36;;;;;;;0,34;94,67
07/01/2006;27;sim;29;sim;31;sim;0;sim;5;194;;não;;não;0,24;;;;;;;0,23;95,01
06/01/2006;26;sim;29;sim;32;sim;0,81;sim;4;193;;não;;não;0,21;;;;;;;0,21;95,24
05/01/2006;26;sim;29;sim;32;sim;0;sim;3;192;;não;;não;0,21;;;;;;;0,2;94,64
04/01/2006;26;sim;29;sim;32;sim;0;sim;2;191;;não;;não;0,24;;;;;;;0,23;94,84
03/01/2006;26;sim;28,5;sim;31;sim;0;sim;1;190;;não;;não;0,26;;;;;;;0,24;95,07
02/01/2006;26;sim;28,5;sim;31;sim;1,38;sim;0;189;;não;;não;0,21;;;;;;;0,21;95,31
01/01/2006;27;sim;29,5;sim;32;sim;0;sim;16;188;;não;;não;0,19;;;;;;;0,18;94,14
31/12/2005;25;sim;27;sim;29;sim;0;sim;15;187;;não;;não;0,24;;;;;;;0,22;94,32
30/12/2005;26;sim;27,5;sim;29;sim;0;sim;14;186;;não;;não;0,24;;;;;;;0,23;94,54
29/12/2005;26;sim;27,5;sim;29;sim;0;sim;13;185;;não;;não;0,21;;;;;;;0,2;94,77
28/12/2005;26;sim;28;sim;30;sim;0;sim;12;184;;não;;não;0,21;;;;;;;0,2;94,97
27/12/2005;26;sim;27,5;sim;29;sim;0;sim;11;183;;não;;não;0,21;;;;;;;0,2;95,17
26/12/2005;25;sim;27,5;sim;30;sim;0;sim;10;182;;não;;não;0,21;;;;;;;0,2;95,37
25/12/2005;23;sim;26,5;sim;30;sim;0;sim;9;181;;não;;não;0,33;;;;;;;0,32;95,57
24/12/2005;26;sim;27,5;sim;29;sim;0;sim;8;180;;não;;não;0,26;;;;;;;0,25;95,89
23/12/2005;25;sim;27;sim;29;sim;0;sim;7;179;;não;;não;0,29;;;;;;;0,28;96,14
22/12/2005;25;sim;27,5;sim;30;sim;0;sim;6;178;;não;;não;0,26;;;;;;;0,25;96,42
21/12/2005;25;sim;27;sim;29;sim;0;sim;5;177;;não;;não;0,24;;;;;;;0,23;96,67
20/12/2005;24;sim;26;sim;28;sim;0;sim;4;176;;não;;não;0,26;;;;;;;0,25;96,9
19/12/2005;25;sim;27,5;sim;30;sim;0;sim;3;175;;não;;não;0,21;;;;;;;0,21;97,15
18/12/2005;25;sim;27;sim;29;sim;0;sim;2;174;;não;;não;0,24;;;;;;;0,23;97,36
17/12/2005;26;sim;27,5;sim;29;sim;0;sim;1;173;;não;;não;0,24;;;;;;;0,23;97,59
16/12/2005;24;sim;27;sim;30;sim;1,8;sim;0;172;;não;;não;0,36;;;;;;;0,36;97,82
15/12/2005;25;sim;27,5;sim;30;sim;0;sim;5;171;;não;;não;0,29;;;;;;;0,28;96,38
14/12/2005;26;sim;27,5;sim;29;sim;0;sim;4;170;;não;;não;0,21;;;;;;;0,2;96,66
13/12/2005;26;sim;27,5;sim;29;sim;0;sim;3;169;;não;;não;0,24;;;;;;;0,23;96,86
12/12/2005;24;sim;27,5;sim;31;sim;0;sim;2;168;;não;;não;0,24;;;;;;;0,24;97,09
11/12/2005;23;sim;27;sim;31;sim;0;sim;1;167;;não;;não;0,24;;;;;;;0,23;97,33
10/12/2005;25;sim;27;sim;29;sim;4,89;sim;0;166;;não;;não;0,24;;;;;;;0,24;97,56
09/12/2005;25;sim;27,5;sim;30;sim;0;sim;13;165;;não;;não;0,24;;;;;;;0,23;92,91
08/12/2005;26;sim;27,5;sim;29;sim;0;sim;12;164;;não;;não;0,24;;;;;;;0,22;93,14
07/12/2005;26;sim;28;sim;30;sim;0;sim;11;163;;não;;não;0,24;;;;;;;0,23;93,36
06/12/2005;26;sim;28,5;sim;31;sim;0;sim;10;162;;não;;não;0,24;;;;;;;0,22;93,59
05/12/2005;24;sim;27;sim;30;sim;0;sim;9;161;;não;;não;0,24;;;;;;;0,23;93,81
04/12/2005;24;sim;27;sim;30;sim;0;sim;8;160;;não;;não;0,26;;;;;;;0,24;94,04
03/12/2005;26;sim;27,5;sim;29;sim;0;sim;7;159;;não;;não;0,26;;;;;;;0,25;94,28
02/12/2005;25;sim;27;sim;29;sim;0;sim;6;158;;não;;não;0,33;;;;;;;0,31;94,53
01/12/2005;22;sim;26;sim;30;sim;0;sim;5;157;;não;;não;0,21;;;;;;;0,2;94,84
30/11/2005;23;sim;26,5;sim;30;sim;0;sim;4;156;;não;;não;0,21;;;;;;;0,2;95,04
29/11/2005;24;sim;27,5;sim;31;sim;0;sim;3;155;;não;;não;0,21;;;;;;;0,2;95,24
28/11/2005;26;sim;28;sim;30;sim;0;sim;2;154;;não;;não;0,29;;;;;;;0,27;95,44
27/11/2005;25;sim;27,5;sim;30;sim;0;sim;1;153;;não;;não;0,21;;;;;;;0,21;95,71
26/11/2005;24;sim;27;sim;30;sim;9,69;sim;0;152;;não;;não;0,19;;;;;;;0,19;95,92
25/11/2005;25;sim;27,5;sim;30;sim;0;sim;3;151;;não;;não;0,21;;;;;;;0,19;86,42
24/11/2005;23;sim;27;sim;31;sim;0;sim;2;150;;não;;não;0,21;;;;;;;0,18;86,61
23/11/2005;23;sim;26,5;sim;30;sim;0;sim;1;149;;não;;não;0,19;;;;;;;0,16;86,79
22/11/2005;24;sim;26,5;sim;29;sim;1,47;sim;0;148;;não;;não;0,29;;;;;;;0,29;86,95
21/11/2005;25;sim;27,5;sim;30;sim;0;sim;45;147;;não;;não;0,21;;;;;;;0,18;85,77
20/11/2005;24;sim;27,5;sim;31;sim;0;sim;44;146;;não;;não;0,24;;;;;;;0,21;85,95
19/11/2005;25;sim;27,5;sim;30;sim;0;sim;43;145;;não;;não;0,19;;;;;;;0,16;86,16
18/11/2005;25;sim;27,5;sim;30;sim;0;sim;42;144;;não;;não;0,21;;;;;;;0,18;86,32
17/11/2005;25;sim;27,5;sim;30;sim;0;sim;41;143;;não;;não;0,36;;;;;;;0,31;86,5
16/11/2005;25;sim;28;sim;31;sim;0;sim;40;142;;não;;não;0,29;;;;;;;0,26;86,81
15/11/2005;25;sim;27,5;sim;30;sim;0;sim;39;141;;não;;não;0,26;;;;;;;0,22;87,07
14/11/2005;23;sim;27;sim;31;sim;0;sim;38;140;;não;;não;0,24;;;;;;;0,21;87,29
13/11/2005;23;sim;27;sim;31;sim;0;sim;37;139;;não;;não;0,39;;;;;;;0,34;87,5
12/11/2005;23;sim;26;sim;29;sim;0;sim;36;138;;não;;não;0,29;;;;;;;0,26;87,84
11/11/2005;25;sim;27;sim;29;sim;0;sim;35;137;;não;;não;0,26;;;;;;;0,23;88,1
10/11/2005;25;sim;27,5;sim;30;sim;0;sim;34;136;;não;;não;0,24;;;;;;;0,21;88,33
09/11/2005;25;sim;28;sim;31;sim;0;sim;33;135;;não;;não;0,21;;;;;;;0,19;88,54
08/11/2005;25;sim;28;sim;31;sim;0;sim;32;134;;não;;não;0,32;;;;;;;0,28;88,73
07/11/2005;24;sim;27,5;sim;31;sim;0;sim;31;133;;não;;não;0,29;;;;;;;0,26;89,01
06/11/2005;23;sim;26,5;sim;30;sim;0;sim;30;132;;não;;não;0,26;;;;;;;0,23;89,27
05/11/2005;24;sim;26,5;sim;29;sim;0;sim;29;131;;não;;não;0,23;;;;;;;0,21;89,5
04/11/2005;25;sim;27;sim;29;sim;0;sim;28;130;;não;;não;0,26;;;;;;;0,23;89,71
03/11/2005;25;sim;27,5;sim;30;sim;0;sim;27;129;;não;;não;0,21;;;;;;;0,19;89,94
02/11/2005;24;sim;27;sim;30;sim;0;sim;26;128;;não;;não;0,26;;;;;;;0,24;90,13
01/11/2005;23;sim;26;sim;29;sim;0;sim;25;127;;não;;não;0,23;;;;;;;0,2;90,37
31/10/2005;23;sim;26,5;sim;30;sim;0;sim;24;126;;não;;não;0,02;;;;;;;0,02;90,57
30/10/2005;22;sim;25,5;sim;29;sim;0;sim;23;125;;não;;não;0,05;;;;;;;0,05;90,59
29/10/2005;21;sim;25;sim;29;sim;0;sim;22;124;;não;;não;0,04;;;;;;;0,03;90,64
28/10/2005;25;sim;27,5;sim;30;sim;0;sim;21;123;;não;;não;0,29;;;;;;;0,27;90,67
27/10/2005;25;sim;28,5;sim;32;sim;0;sim;20;122;;não;;não;0,39;;;;;;;0,35;90,94
26/10/2005;25;sim;28;sim;31;sim;0;sim;19;121;;não;;não;0,23;;;;;;;0,21;91,29
25/10/2005;24;sim;26,5;sim;29;sim;0;sim;18;120;;não;;não;0,21;;;;;;;0,2;91,5
24/10/2005;23;sim;26;sim;29;sim;0;sim;17;119;;não;;não;0,32;;;;;;;0,29;91,7
23/10/2005;25;sim;27;sim;29;sim;0;sim;16;118;;não;;não;0,29;;;;;;;0,27;91,99
22/10/2005;22;sim;25;sim;28;sim;0;sim;15;117;;não;;não;0,26;;;;;;;0,24;92,26
21/10/2005;23;sim;27;sim;31;sim;0;sim;14;116;;não;;não;0,21;;;;;;;0,19;92,5
20/10/2005;23;sim;26,5;sim;30;sim;0;sim;13;115;;não;;não;0,29;;;;;;;0,27;92,69
19/10/2005;22;sim;26,5;sim;31;sim;0;sim;12;114;;não;;não;0,32;;;;;;;0,3;92,96
18/10/2005;24;sim;26,5;sim;29;sim;0;sim;11;113;;não;;não;0,29;;;;;;;0,27;93,26
17/10/2005;24;sim;26,5;sim;29;sim;0;sim;10;112;;não;;não;0,29;;;;;;;0,27;93,53
16/10/2005;24;sim;27;sim;30;sim;0;sim;9;111;;não;;não;0,26;;;;;;;0,24;93,8
15/10/2005;24;sim;27,5;sim;31;sim;0;sim;8;110;;não;;não;0,23;;;;;;;0,22;94,04
14/10/2005;22;sim;26,5;sim;31;sim;0;sim;7;109;;não;;não;0,39;;;;;;;0,37;94,26
13/10/2005;23;sim;26,5;sim;30;sim;0;sim;6;108;;não;;não;0,26;;;;;;;0,25;94,63
12/10/2005;24;sim;27;sim;30;sim;0;sim;5;107;;não;;não;0,26;;;;;;;0,24;94,88
11/10/2005;24;sim;27;sim;30;sim;0;sim;4;106;;não;;não;0,21;;;;;;;0,2;95,12
10/10/2005;22;sim;27;sim;32;sim;0;sim;3;105;;não;;não;0,26;;;;;;;0,25;95,32
09/10/2005;21;sim;26;sim;31;sim;0;sim;2;104;;não;;não;0,85;;;;;;;0,82;95,57
08/10/2005;24;sim;26;sim;28;sim;0,66;sim;1;103;;não;;não;0,26;;;;;;;0,26;96,39
07/10/2005;24;sim;26,5;sim;29;sim;1,17;sim;0;102;;não;;não;0,32;;;;;;;0,32;95,99
06/10/2005;23;sim;26;sim;29;sim;0;sim;6;101;;não;;não;0,21;;;;;;;0,2;95,14
05/10/2005;23;sim;26,5;sim;30;sim;0;sim;5;100;;não;;não;0,29;;;;;;;0,28;95,34
04/10/2005;23;sim;27;sim;31;sim;0;sim;4;99;;não;;não;0,23;;;;;;;0,22;95,62
03/10/2005;22;sim;26,5;sim;31;sim;0;sim;3;98;;não;;não;0,23;;;;;;;0,22;95,84
02/10/2005;24;sim;27,5;sim;31;sim;0;sim;2;97;;não;;não;0,78;;;;;;;0,75;96,06
01/10/2005;22;sim;26,5;sim;31;sim;0;sim;1;96;;não;;não;0,23;;;;;;;0,22;96,81
30/09/2005;24;sim;26,5;sim;29;sim;5,61;sim;0;95;;não;;não;0,26;;;;;;;0,26;97,03
29/09/2005;22;sim;26,5;sim;31;sim;0;sim;13;94;;não;;não;0,39;;;;;;;0,36;91,68
28/09/2005;24;sim;27;sim;30;sim;0;sim;12;93;;não;;não;0,23;;;;;;;0,21;92,04
27/09/2005;22;sim;25,5;sim;29;sim;0;sim;11;92;;não;;não;0,21;;;;;;;0,19;92,25
26/09/2005;23;sim;27;sim;31;sim;0;sim;10;91;;não;;não;0,21;;;;;;;0,2;92,44
25/09/2005;23;sim;26;sim;29;sim;0;sim;9;90;;não;;não;0,29;;;;;;;0,26;92,64
24/09/2005;22;sim;26;sim;30;sim;0;sim;8;89;;não;;não;0,04;;;;;;;0,04;92,9
23/09/2005;22;sim;26;sim;30;sim;0;sim;7;88;;não;;não;0,03;;;;;;;0,03;92,94
22/09/2005;21;sim;25,5;sim;30;sim;0;sim;6;87;;não;;não;0,03;;;;;;;0,03;92,97
21/09/2005;21;sim;25,5;sim;30;sim;0;sim;5;86;;não;;não;0,26;;;;;;;0,24;93
20/09/2005;20;sim;24;sim;28;sim;0;sim;4;85;;não;;não;0,28;;;;;;;0,26;93,24
19/09/2005;21;sim;26;sim;31;sim;0;sim;3;84;;não;;não;0,21;;;;;;;0,2;93,5
